#Parameters = {d=1; g=0.5; h=2.4; l=6; m=3; p=0.5; phi=0; s=1.3; t=0.035; theta=0; w=7}
#"Frequency / GHz"	"SZmax(2),Zmax(1) [Phase in Degrees]"
#-------------------------------------------------------
10.890000000000	-87.085655038383
10.900000000000	-87.986528176097
10.910000000000	-88.883300848012
10.920000000000	-89.775922857479
10.930000000000	-90.664347253814
10.940000000000	-91.548530299487
10.950000000000	-92.428431432278
10.960000000000	-93.304013222731
10.970000000000	-94.175241327205
10.980000000000	-95.042084436886
10.990000000000	-95.904514223045
11.000000000000	-96.762505278879
11.010000000000	-97.616035058269
11.020000000000	-98.465083811728
11.030000000000	-99.309634519887
11.040000000000	-100.14967282478
11.050000000000	-100.98518695923
11.060000000000	-101.81616767466
11.070000000000	-102.64260816748
11.080000000000	-103.46450400447
11.090000000000	-104.28185304723
11.100000000000	-105.09465537611
11.110000000000	-105.90291321368
11.120000000000	-106.70663084809
11.130000000000	-107.50581455638
11.140000000000	-108.30047252808
11.150000000000	-109.09061478911
11.160000000000	-109.87625312631
11.170000000000	-110.65740101257
11.180000000000	-111.43407353288
11.190000000000	-112.20628731127
11.200000000000	-112.97406043882
11.210000000000	-113.73741240294
11.220000000000	-114.49636401773
11.230000000000	-115.25093735592
11.240000000000	-116.00115568203
11.250000000000	-116.74704338713
11.260000000000	-117.48862592510
11.270000000000	-118.22592975050
11.280000000000	-118.95898225807
11.290000000000	-119.68781172382
11.300000000000	-120.41244724790
11.310000000000	-121.13291869912
11.320000000000	-121.84925666119
11.330000000000	-122.56149238064
11.340000000000	-123.26965771654
11.350000000000	-123.97378509186
11.360000000000	-124.67390744658
11.370000000000	-125.37005819250
11.380000000000	-126.06227116964
11.390000000000	-126.75058060444
11.400000000000	-127.43502106950
11.410000000000	-128.11562744493
11.420000000000	-128.79243488135
11.430000000000	-129.46547876436
11.440000000000	-130.13479468062
11.450000000000	-130.80041838533
11.460000000000	-131.46238577126
11.470000000000	-132.12073283910
11.480000000000	-132.77549566928
11.490000000000	-133.42671039512
11.500000000000	-134.07441317722
11.510000000000	-134.71864017920
11.520000000000	-135.35942754467
11.530000000000	-135.99681137535
11.540000000000	-136.63082771036
11.550000000000	-137.26151250664
11.560000000000	-137.88890162049
11.570000000000	-138.51303079005
11.580000000000	-139.13393561889
11.590000000000	-139.75165156051
11.600000000000	-140.36621390380
11.610000000000	-140.97765775936
11.620000000000	-141.58601804675
11.630000000000	-142.19132948249
11.640000000000	-142.79362656892
11.650000000000	-143.39294358376
11.660000000000	-143.98931457049
11.670000000000	-144.58277332932
11.680000000000	-145.17335340888
11.690000000000	-145.76108809860
11.700000000000	-146.34601042160
11.710000000000	-146.92815312824
11.720000000000	-147.50754869018
11.730000000000	-148.08422929500
11.740000000000	-148.65822684131
11.750000000000	-149.22957293431
11.760000000000	-149.79829888189
11.770000000000	-150.36443569108
11.780000000000	-150.92801406492
11.790000000000	-151.48906439974
11.800000000000	-152.04761678286
11.810000000000	-152.60370099054
11.820000000000	-153.15734648629
11.830000000000	-153.70858241957
11.840000000000	-154.25743762464
11.850000000000	-154.80394061986
11.860000000000	-155.34811960710
11.870000000000	-155.89000247145
11.880000000000	-156.42961678123
11.890000000000	-156.96698978808
11.900000000000	-157.50214842738
11.910000000000	-158.03511931876
11.920000000000	-158.56592876688
11.930000000000	-159.09460276227
11.940000000000	-159.62116698243
11.950000000000	-160.14564679300
11.960000000000	-160.66806724908
11.970000000000	-161.18845309664
11.980000000000	-161.70682877416
11.990000000000	-162.22321841421
12.000000000000	-162.73764584522
